N_A,N_B,cost_元,x,m,p_hat,ci_lower,ci_upper,point_est_feasible,main_seed_verdict,main_seed_m,verify_seed_verdict,verify_seed_m
547,522,8.994301227411237,136,200,0.68,0.6124810151086787,0.7407346672904946,False,insufficient,200,,
35,5058,8.994301227411238,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
291,2790,8.994301227411238,4,200,0.02,0.007804426362159347,0.05028708724004506,False,insufficient,200,,
355,2223,8.994301227411238,24,200,0.12,0.0819799268161472,0.17234252145226464,False,insufficient,200,,
419,1656,8.994301227411238,50,200,0.25,0.195081679676731,0.3143409836577504,False,insufficient,200,,
42,4996,8.994327407350017,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
106,4429,8.994327407350017,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
170,3862,8.994327407350017,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
234,3295,8.994327407350017,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
298,2728,8.994327407350017,4,200,0.02,0.007804426362159347,0.05028708724004506,False,insufficient,200,,
362,2161,8.994327407350017,24,200,0.12,0.0819799268161472,0.17234252145226464,False,insufficient,200,,
426,1594,8.994327407350017,54,200,0.27,0.2132344977387029,0.33543435252902004,False,insufficient,200,,
490,1027,8.994327407350017,97,200,0.485,0.41667385119216255,0.5538915086079063,False,insufficient,200,,
554,460,8.994327407350017,143,200,0.715,0.6488465391585686,0.7730499703737773,False,insufficient,200,,
177,3800,8.994353587288796,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
241,3233,8.994353587288796,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
305,2666,8.994353587288796,6,200,0.03,0.013820314259191425,0.06389429280963374,False,insufficient,200,,
433,1532,8.994353587288796,58,200,0.29,0.23154025564693195,0.3563747815540324,False,insufficient,200,,
561,398,8.994353587288796,151,200,0.755,0.6909575639021187,0.8094313194967102,False,insufficient,200,,
49,4934,8.994353587288797,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
113,4367,8.994353587288797,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
369,2099,8.994353587288797,23,200,0.115,0.07786373208518774,0.16664716944991373,False,insufficient,200,,
497,965,8.994353587288797,101,200,0.505,0.4362699998026278,0.5735415469306826,False,insufficient,200,,
56,4872,8.994379767227576,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
312,2604,8.994379767227576,6,200,0.03,0.013820314259191425,0.06389429280963374,False,insufficient,200,,
376,2037,8.994379767227576,25,200,0.125,0.0861197445025044,0.1780142504992178,False,insufficient,200,,
440,1470,8.994379767227576,63,200,0.315,0.2546232094605245,0.38234956140699167,False,insufficient,200,,
504,903,8.994379767227576,105,200,0.525,0.45597395960896836,0.5930837740575836,False,insufficient,200,,
568,336,8.994379767227576,158,200,0.79,0.7283538308774716,0.84071587965453,False,insufficient,200,,
120,4305,8.994379767227578,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
184,3738,8.994379767227578,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
248,3171,8.994379767227578,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
63,4810,8.994405947166356,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
127,4243,8.994405947166356,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
191,3676,8.994405947166356,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
255,3109,8.994405947166356,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
319,2542,8.994405947166356,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
383,1975,8.994405947166356,26,200,0.13,0.09028202253521182,0.18366351919982074,False,insufficient,200,,
447,1408,8.994405947166356,66,200,0.33,0.26857425825421716,0.3978331528132302,False,insufficient,200,,
511,841,8.994405947166356,112,200,0.56,0.4907167528014922,0.6270218079982324,False,insufficient,200,,
575,274,8.994405947166356,162,200,0.81,0.7499876124094633,0.8583282850557797,False,insufficient,200,,
70,4748,8.994432127105137,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
134,4181,8.994432127105137,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
198,3614,8.994432127105137,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
262,3047,8.994432127105137,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
326,2480,8.994432127105137,10,200,0.05,0.027382645473457017,0.08957814852860962,False,insufficient,200,,
390,1913,8.994432127105137,30,200,0.15,0.10713593533492477,0.20605579333334925,False,insufficient,200,,
454,1346,8.994432127105137,70,200,0.35,0.28728824080917403,0.4183653571915147,False,insufficient,200,,
518,779,8.994432127105137,118,200,0.59,0.5207645897876366,0.65584325141195,False,insufficient,200,,
582,212,8.994432127105137,164,200,0.82,0.7608852492032754,0.8670537417285882,False,insufficient,200,,
6,5315,8.994432127105139,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
461,1284,8.994458307043915,72,200,0.36,0.2966919725753122,0.4285847188919973,False,insufficient,200,,
525,717,8.994458307043915,123,200,0.615,0.5459986716511277,0.6796669032150108,False,insufficient,200,,
13,5253,8.994458307043917,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
77,4686,8.994458307043917,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
141,4119,8.994458307043917,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
205,3552,8.994458307043917,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
269,2985,8.994458307043917,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
333,2418,8.994458307043917,13,200,0.065,0.03837635449161451,0.10801907971038324,False,insufficient,200,,
397,1851,8.994458307043917,37,200,0.185,0.1373019276778717,0.24457062812357494,False,insufficient,200,,
589,150,8.994458307043917,168,200,0.84,0.782859297881253,0.884325879983852,False,insufficient,200,,
84,4624,8.994484486982696,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
148,4057,8.994484486982696,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
212,3490,8.994484486982696,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
276,2923,8.994484486982696,4,200,0.02,0.007804426362159347,0.05028708724004506,False,insufficient,200,,
340,2356,8.994484486982696,16,200,0.08,0.04984058570487163,0.12598948869705726,False,insufficient,200,,
404,1789,8.994484486982696,41,200,0.205,0.15486176168906182,0.2662569810456263,False,insufficient,200,,
468,1222,8.994484486982696,78,200,0.39,0.3250834308878392,0.4590625409793326,False,insufficient,200,,
532,655,8.994484486982696,125,200,0.625,0.5561430364380054,0.6891456318947539,False,insufficient,200,,
596,88,8.994484486982696,171,200,0.855,0.7995133242038862,0.8971064938611499,False,insufficient,200,,
20,5191,8.994484486982698,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
27,5129,8.994510666921476,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
91,4562,8.994510666921476,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
155,3995,8.994510666921476,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
219,3428,8.994510666921476,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
283,2861,8.994510666921476,4,200,0.02,0.007804426362159347,0.05028708724004506,False,insufficient,200,,
347,2294,8.994510666921476,23,200,0.115,0.07786373208518774,0.16664716944991373,False,insufficient,200,,
411,1727,8.994510666921476,43,200,0.215,0.16371876218582487,0.277023074015484,False,insufficient,200,,
475,1160,8.994510666921476,86,200,0.43,0.36334322282848375,0.4992951229051709,False,insufficient,200,,
539,593,8.994510666921476,132,200,0.66,0.5918849547167886,0.7220845407491433,False,insufficient,200,,
603,26,8.994510666921476,517,600,0.8616666666666667,0.8317327037257907,0.8869989991355003,False,insufficient,600,,
34,5067,8.994536846860257,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
98,4500,8.994536846860257,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
162,3933,8.994536846860257,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
226,3366,8.994536846860257,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
290,2799,8.994536846860257,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
354,2232,8.994536846860257,24,200,0.12,0.0819799268161472,0.17234252145226464,False,insufficient,200,,
418,1665,8.994536846860257,50,200,0.25,0.195081679676731,0.3143409836577504,False,insufficient,200,,
482,1098,8.994536846860257,88,200,0.44,0.3729781920017676,0.5092832471985078,False,insufficient,200,,
546,531,8.994536846860257,138,200,0.69,0.6228282237882907,0.7500105520775032,False,insufficient,200,,
41,5005,8.994563026799035,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
297,2737,8.994563026799035,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
553,469,8.994563026799035,142,200,0.71,0.6436252184459675,0.768459744353068,False,insufficient,200,,
105,4438,8.994563026799037,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
169,3871,8.994563026799037,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
233,3304,8.994563026799037,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
361,2170,8.994563026799037,26,200,0.13,0.09028202253521182,0.18366351919982074,False,insufficient,200,,
425,1603,8.994563026799037,52,200,0.26,0.2041383002358024,0.32490745656529973,False,insufficient,200,,
489,1036,8.994563026799037,94,200,0.47,0.4020475482110944,0.5390831713890433,False,insufficient,200,,
368,2108,8.994589206737816,26,200,0.13,0.09028202253521182,0.18366351919982074,False,insufficient,200,,
432,1541,8.994589206737816,55,200,0.275,0.21779700288091797,0.3406833941201153,False,insufficient,200,,
496,974,8.994589206737816,96,200,0.48,0.4117916632582544,0.548962149808504,False,insufficient,200,,
560,407,8.994589206737816,149,200,0.745,0.6803707412567906,0.8003950486754174,False,insufficient,200,,
48,4943,8.994589206737817,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
112,4376,8.994589206737817,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
176,3809,8.994589206737817,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
240,3242,8.994589206737817,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
304,2675,8.994589206737817,6,200,0.03,0.013820314259191425,0.06389429280963374,False,insufficient,200,,
119,4314,8.994615386676596,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
183,3747,8.994615386676596,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
247,3180,8.994615386676596,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
311,2613,8.994615386676596,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
375,2046,8.994615386676596,29,200,0.145,0.10289350613885,0.20048667579611365,False,insufficient,200,,
439,1479,8.994615386676596,60,200,0.3,0.24074744639257037,0.3667906842750147,False,insufficient,200,,
503,912,8.994615386676596,103,200,0.515,0.44610849139209374,0.5833261488078374,False,insufficient,200,,
567,345,8.994615386676596,156,200,0.78,0.7176120002896181,0.8318346167757626,False,insufficient,200,,
55,4881,8.994615386676598,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
62,4819,8.994641566615377,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
126,4252,8.994641566615377,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
190,3685,8.994641566615377,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
254,3118,8.994641566615377,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
318,2551,8.994641566615377,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
382,1984,8.994641566615377,30,200,0.15,0.10713593533492477,0.20605579333334925,False,insufficient,200,,
446,1417,8.994641566615377,62,200,0.31,0.2499894479224967,0.37717177621170916,False,insufficient,200,,
510,850,8.994641566615377,106,200,0.53,0.4609168286109567,0.5979524517889057,False,insufficient,200,,
574,283,8.994641566615377,159,200,0.795,0.7337430189543738,0.8451382383109382,False,insufficient,200,,
517,788,8.994667746554155,115,200,0.575,0.505709325931126,0.6414638750685293,False,insufficient,200,,
581,221,8.994667746554155,164,200,0.82,0.7608852492032754,0.8670537417285882,False,insufficient,200,,
5,5324,8.994667746554157,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
69,4757,8.994667746554157,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
133,4190,8.994667746554157,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
197,3623,8.994667746554157,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
261,3056,8.994667746554157,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
325,2489,8.994667746554157,9,200,0.045,0.02385254288504434,0.08329670438371192,False,insufficient,200,,
389,1922,8.994667746554157,30,200,0.15,0.10713593533492477,0.20605579333334925,False,insufficient,200,,
453,1355,8.994667746554157,70,200,0.35,0.28728824080917403,0.4183653571915147,False,insufficient,200,,
12,5262,8.994693926492936,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
76,4695,8.994693926492936,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
140,4128,8.994693926492936,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
204,3561,8.994693926492936,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
268,2994,8.994693926492936,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
332,2427,8.994693926492936,13,200,0.065,0.03837635449161451,0.10801907971038324,False,insufficient,200,,
396,1860,8.994693926492936,37,200,0.185,0.1373019276778717,0.24457062812357494,False,insufficient,200,,
460,1293,8.994693926492936,72,200,0.36,0.2966919725753122,0.4285847188919973,False,insufficient,200,,
524,726,8.994693926492936,123,200,0.615,0.5459986716511277,0.6796669032150108,False,insufficient,200,,
588,159,8.994693926492936,168,200,0.84,0.782859297881253,0.884325879983852,False,insufficient,200,,
595,97,8.994720106431714,171,200,0.855,0.7995133242038862,0.8971064938611499,False,insufficient,200,,
19,5200,8.994720106431716,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
83,4633,8.994720106431716,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
147,4066,8.994720106431716,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
211,3499,8.994720106431716,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
275,2932,8.994720106431716,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
339,2365,8.994720106431716,16,200,0.08,0.04984058570487163,0.12598948869705726,False,insufficient,200,,
403,1798,8.994720106431716,41,200,0.205,0.15486176168906182,0.2662569810456263,False,insufficient,200,,
467,1231,8.994720106431716,76,200,0.38,0.31559005800516143,0.44893282039538956,False,insufficient,200,,
531,664,8.994720106431716,125,200,0.625,0.5561430364380054,0.6891456318947539,False,insufficient,200,,
26,5138,8.994746286370495,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
602,35,8.994746286370495,516,600,0.86,0.8299394097317884,0.8854801654665472,False,insufficient,600,,
90,4571,8.994746286370496,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
154,4004,8.994746286370496,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
218,3437,8.994746286370496,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
282,2870,8.994746286370496,4,200,0.02,0.007804426362159347,0.05028708724004506,False,insufficient,200,,
346,2303,8.994746286370496,23,200,0.115,0.07786373208518774,0.16664716944991373,False,insufficient,200,,
410,1736,8.994746286370496,43,200,0.215,0.16371876218582487,0.277023074015484,False,insufficient,200,,
474,1169,8.994746286370496,86,200,0.43,0.36334322282848375,0.4992951229051709,False,insufficient,200,,
538,602,8.994746286370496,132,200,0.66,0.5918849547167886,0.7220845407491433,False,insufficient,200,,
161,3942,8.994772466309275,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
225,3375,8.994772466309275,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
289,2808,8.994772466309275,4,200,0.02,0.007804426362159347,0.05028708724004506,False,insufficient,200,,
353,2241,8.994772466309275,24,200,0.12,0.0819799268161472,0.17234252145226464,False,insufficient,200,,
417,1674,8.994772466309275,47,200,0.235,0.18157433377419854,0.2984136893603518,False,insufficient,200,,
481,1107,8.994772466309275,88,200,0.44,0.3729781920017676,0.5092832471985078,False,insufficient,200,,
33,5076,8.994772466309277,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
97,4509,8.994772466309277,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
545,540,8.994772466309277,137,200,0.685,0.6176504385930084,0.7453767905394755,False,insufficient,200,,
104,4447,8.994798646248055,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
168,3880,8.994798646248055,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
232,3313,8.994798646248055,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
360,2179,8.994798646248055,26,200,0.13,0.09028202253521182,0.18366351919982074,False,insufficient,200,,
424,1612,8.994798646248055,52,200,0.26,0.2041383002358024,0.32490745656529973,False,insufficient,200,,
488,1045,8.994798646248055,93,200,0.465,0.3971856410502652,0.5341335318165621,False,insufficient,200,,
552,478,8.994798646248055,142,200,0.71,0.6436252184459675,0.768459744353068,False,insufficient,200,,
40,5014,8.994798646248057,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
296,2746,8.994798646248057,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
47,4952,8.994824826186836,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
111,4385,8.994824826186836,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
175,3818,8.994824826186836,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
239,3251,8.994824826186836,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
303,2684,8.994824826186836,6,200,0.03,0.013820314259191425,0.06389429280963374,False,insufficient,200,,
367,2117,8.994824826186836,26,200,0.13,0.09028202253521182,0.18366351919982074,False,insufficient,200,,
431,1550,8.994824826186836,55,200,0.275,0.21779700288091797,0.3406833941201153,False,insufficient,200,,
495,983,8.994824826186836,96,200,0.48,0.4117916632582544,0.548962149808504,False,insufficient,200,,
559,416,8.994824826186836,147,200,0.735,0.669824237532593,0.7913184589329944,False,insufficient,200,,
118,4323,8.994851006125614,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
182,3756,8.994851006125614,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
246,3189,8.994851006125614,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
310,2622,8.994851006125614,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
374,2055,8.994851006125614,29,200,0.145,0.10289350613885,0.20048667579611365,False,insufficient,200,,
438,1488,8.994851006125614,58,200,0.29,0.23154025564693195,0.3563747815540324,False,insufficient,200,,
502,921,8.994851006125614,102,200,0.51,0.44118587625055616,0.5784372172160646,False,insufficient,200,,
566,354,8.994851006125614,154,200,0.77,0.7069169558159164,0.8229065677828437,False,insufficient,200,,
54,4890,8.994851006125616,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
61,4828,8.994877186064395,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
125,4261,8.994877186064395,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
189,3694,8.994877186064395,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
253,3127,8.994877186064395,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
317,2560,8.994877186064395,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
381,1993,8.994877186064395,30,200,0.15,0.10713593533492477,0.20605579333334925,False,insufficient,200,,
445,1426,8.994877186064395,62,200,0.31,0.2499894479224967,0.37717177621170916,False,insufficient,200,,
509,859,8.994877186064395,105,200,0.525,0.45597395960896836,0.5930837740575836,False,insufficient,200,,
573,292,8.994877186064395,159,200,0.795,0.7337430189543738,0.8451382383109382,False,insufficient,200,,
580,230,8.994903366003173,164,200,0.82,0.7608852492032754,0.8670537417285882,False,insufficient,200,,
4,5333,8.994903366003175,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
68,4766,8.994903366003175,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
132,4199,8.994903366003175,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
196,3632,8.994903366003175,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
260,3065,8.994903366003175,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
324,2498,8.994903366003175,9,200,0.045,0.02385254288504434,0.08329670438371192,False,insufficient,200,,
388,1931,8.994903366003175,30,200,0.15,0.10713593533492477,0.20605579333334925,False,insufficient,200,,
452,1364,8.994903366003175,70,200,0.35,0.28728824080917403,0.4183653571915147,False,insufficient,200,,
516,797,8.994903366003175,115,200,0.575,0.505709325931126,0.6414638750685293,False,insufficient,200,,
267,3003,8.994929545941954,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
331,2436,8.994929545941954,13,200,0.065,0.03837635449161451,0.10801907971038324,False,insufficient,200,,
459,1302,8.994929545941954,72,200,0.36,0.2966919725753122,0.4285847188919973,False,insufficient,200,,
11,5271,8.994929545941956,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
75,4704,8.994929545941956,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
139,4137,8.994929545941956,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
203,3570,8.994929545941956,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
395,1869,8.994929545941956,35,200,0.175,0.1286051503455461,0.23364431198927976,False,insufficient,200,,
523,735,8.994929545941956,122,200,0.61,0.5409374590206674,0.6749165691121608,False,insufficient,200,,
587,168,8.994929545941956,168,200,0.84,0.782859297881253,0.884325879983852,False,insufficient,200,,
338,2374,8.994955725880734,14,200,0.07,0.04215217166140097,0.11405480927390717,False,insufficient,200,,
402,1807,8.994955725880734,40,200,0.2,0.15045200891679145,0.2608551870845863,False,insufficient,200,,
466,1240,8.994955725880734,76,200,0.38,0.31559005800516143,0.44893282039538956,False,insufficient,200,,
530,673,8.994955725880734,125,200,0.625,0.5561430364380054,0.6891456318947539,False,insufficient,200,,
18,5209,8.994955725880736,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
82,4642,8.994955725880736,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
146,4075,8.994955725880736,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
210,3508,8.994955725880736,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
274,2941,8.994955725880736,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
594,106,8.994955725880736,513,600,0.855,0.8245672765266023,0.8809159156828674,False,insufficient,600,,
89,4580,8.994981905819515,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
153,4013,8.994981905819515,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
217,3446,8.994981905819515,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
281,2879,8.994981905819515,4,200,0.02,0.007804426362159347,0.05028708724004506,False,insufficient,200,,
345,2312,8.994981905819515,21,200,0.105,0.06970748770124899,0.15518032036723173,False,insufficient,200,,
409,1745,8.994981905819515,43,200,0.215,0.16371876218582487,0.277023074015484,False,insufficient,200,,
473,1178,8.994981905819515,82,200,0.41,0.3441567485880499,0.4792354102123633,False,insufficient,200,,
537,611,8.994981905819515,130,200,0.65,0.5816346428084853,0.7127117591908259,False,insufficient,200,,
601,44,8.994981905819515,519,600,0.865,0.8353232824473261,0.8900326757398752,False,insufficient,600,,
25,5147,8.994981905819516,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
32,5085,8.995008085758295,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
96,4518,8.995008085758295,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
160,3951,8.995008085758295,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
224,3384,8.995008085758295,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
288,2817,8.995008085758295,4,200,0.02,0.007804426362159347,0.05028708724004506,False,insufficient,200,,
352,2250,8.995008085758295,24,200,0.12,0.0819799268161472,0.17234252145226464,False,insufficient,200,,
416,1683,8.995008085758295,45,200,0.225,0.17262369678203637,0.2877412328858932,False,insufficient,200,,
480,1116,8.995008085758295,88,200,0.44,0.3729781920017676,0.5092832471985078,False,insufficient,200,,
544,549,8.995008085758295,136,200,0.68,0.6124810151086787,0.7407346672904946,False,insufficient,200,,
487,1054,8.995034265697074,93,200,0.465,0.3971856410502652,0.5341335318165621,False,insufficient,200,,
551,487,8.995034265697074,142,200,0.71,0.6436252184459675,0.768459744353068,False,insufficient,200,,
39,5023,8.995034265697075,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
103,4456,8.995034265697075,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
167,3889,8.995034265697075,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
231,3322,8.995034265697075,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
295,2755,8.995034265697075,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
359,2188,8.995034265697075,25,200,0.125,0.0861197445025044,0.1780142504992178,False,insufficient,200,,
423,1621,8.995034265697075,52,200,0.26,0.2041383002358024,0.32490745656529973,False,insufficient,200,,
46,4961,8.995060445635854,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
110,4394,8.995060445635854,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
174,3827,8.995060445635854,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
238,3260,8.995060445635854,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
302,2693,8.995060445635854,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
366,2126,8.995060445635854,26,200,0.13,0.09028202253521182,0.18366351919982074,False,insufficient,200,,
430,1559,8.995060445635854,55,200,0.275,0.21779700288091797,0.3406833941201153,False,insufficient,200,,
494,992,8.995060445635854,95,200,0.475,0.40691622594241644,0.5440260403910315,False,insufficient,200,,
558,425,8.995060445635854,145,200,0.725,0.6593166058798847,0.7822029971190819,False,insufficient,200,,
565,363,8.995086625574633,157,200,0.785,0.722976925984516,0.8362812378141752,False,insufficient,200,,
117,4332,8.995086625574634,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
181,3765,8.995086625574634,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
245,3198,8.995086625574634,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
309,2631,8.995086625574634,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
373,2064,8.995086625574634,29,200,0.145,0.10289350613885,0.20048667579611365,False,insufficient,200,,
437,1497,8.995086625574634,55,200,0.275,0.21779700288091797,0.3406833941201153,False,insufficient,200,,
501,930,8.995086625574634,102,200,0.51,0.44118587625055616,0.5784372172160646,False,insufficient,200,,
53,4899,8.995086625574636,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
60,4837,8.995112805513415,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
124,4270,8.995112805513415,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
188,3703,8.995112805513415,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
252,3136,8.995112805513415,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
