N_A,N_B,cost_元,x,m,p_hat,ci_lower,ci_upper,point_est_feasible,main_seed_verdict,main_seed_m,verify_seed_verdict,verify_seed_m
158,3991,9.032340678458453,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
222,3424,9.032340678458453,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
286,2857,9.032340678458453,6,200,0.03,0.013820314259191425,0.06389429280963374,False,insufficient,200,,
350,2290,9.032340678458453,15,200,0.075,0.04597491700833055,0.12004361066028794,False,insufficient,200,,
414,1723,9.032340678458453,41,200,0.205,0.15486176168906182,0.2662569810456263,False,insufficient,200,,
478,1156,9.032340678458453,78,200,0.39,0.3250834308878392,0.4590625409793326,False,insufficient,200,,
542,589,9.032340678458453,133,200,0.665,0.5970219115283492,0.7267591306708931,False,insufficient,200,,
606,22,9.032340678458453,3588,4000,0.897,0.8871963089367354,0.9060418930792352,False,crossing,4000,crossing,4000
37,5063,9.032366858397234,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
101,4496,9.032366858397234,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
165,3929,9.032366858397234,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
229,3362,9.032366858397234,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
