N_A,N_B,cost_元,x,m,p_hat,ci_lower,ci_upper
180,3812,9.058991856136409,3,200,0.015,0.005114237753504754,0.043165729115389295
180,3820,9.072395984791724,0,200,0.0,0.0,0.018845326668962936
181,1102,4.533187299436172,0,25,0.0,0.0,0.13319225276039096
181,2456,6.801836074348481,0,25,0.0,0.0,0.13319225276039096
181,3132,7.934484945722721,1,25,0.04,0.007096233423382075,0.1954406391161776
181,3471,8.502484897491755,0,25,0.0,0.0,0.13319225276039096
181,3640,8.785647115335316,0,25,0.0,0.0,0.13319225276039096
181,3724,8.926390466216137,0,25,0.0,0.0,0.13319225276039096
181,3746,8.963251820018257,0,25,0.0,0.0,0.13319225276039096
181,3748,8.966602852182088,0,100,0.0,0.0,0.03699349876899627
181,3749,8.968278368264002,0,100,0.0,0.0,0.03699349876899627
181,3750,8.969953884345916,0,100,0.0,0.0,0.03699349876899627
181,3751,8.971629400427831,0,100,0.0,0.0,0.03699349876899627
181,3752,8.973304916509745,0,100,0.0,0.0,0.03699349876899627
181,3753,8.97498043259166,0,100,0.0,0.0,0.03699349876899627
181,3754,8.976655948673574,0,100,0.0,0.0,0.03699349876899627
181,3755,8.978331464755488,0,100,0.0,0.0,0.03699349876899627
181,3756,8.980006980837404,0,200,0.0,0.0,0.018845326668962936
181,3788,9.03362349545867,2,200,0.01,0.0027466581088489593,0.035721762026734716
181,3796,9.047027624113987,0,200,0.0,0.0,0.018845326668962936
181,3804,9.060431752769302,3,200,0.015,0.005114237753504754,0.043165729115389295
181,3812,9.07383588142462,0,200,0.0,0.0,0.018845326668962936
182,1094,4.534627196069067,0,25,0.0,0.0,0.13319225276039096
182,2447,6.801600454899461,0,25,0.0,0.0,0.13319225276039096
182,3124,7.9359248423556155,1,25,0.04,0.007096233423382075,0.1954406391161776
182,3462,8.502249278042736,0,25,0.0,0.0,0.13319225276039096
182,3631,8.785411495886295,0,25,0.0,0.0,0.13319225276039096
182,3716,8.927830362849033,0,25,0.0,0.0,0.13319225276039096
182,3737,8.963016200569239,0,25,0.0,0.0,0.13319225276039096
182,3739,8.966367232733068,0,100,0.0,0.0,0.03699349876899627
182,3740,8.968042748814982,0,100,0.0,0.0,0.03699349876899627
182,3741,8.969718264896898,0,100,0.0,0.0,0.03699349876899627
182,3742,8.971393780978811,0,100,0.0,0.0,0.03699349876899627
182,3743,8.973069297060725,0,100,0.0,0.0,0.03699349876899627
182,3744,8.97474481314264,0,100,0.0,0.0,0.03699349876899627
182,3745,8.976420329224556,0,100,0.0,0.0,0.03699349876899627
182,3746,8.97809584530647,0,100,0.0,0.0,0.03699349876899627
182,3747,8.979771361388384,0,200,0.0,0.0,0.018845326668962936
182,3779,9.03338787600965,2,200,0.01,0.0027466581088489593,0.035721762026734716
182,3787,9.046792004664967,0,200,0.0,0.0,0.018845326668962936
182,3795,9.060196133320282,3,200,0.015,0.005114237753504754,0.043165729115389295
182,3803,9.0736002619756,0,200,0.0,0.0,0.018845326668962936
183,1085,4.534391576620048,0,25,0.0,0.0,0.13319225276039096
183,2438,6.801364835450443,0,25,0.0,0.0,0.13319225276039096
183,3115,7.935689222906596,1,25,0.04,0.007096233423382075,0.1954406391161776
183,3453,8.502013658593716,0,25,0.0,0.0,0.13319225276039096
183,3622,8.785175876437277,0,25,0.0,0.0,0.13319225276039096
183,3707,8.927594743400014,0,25,0.0,0.0,0.13319225276039096
183,3728,8.962780581120219,0,25,0.0,0.0,0.13319225276039096
183,3730,8.966131613284048,0,100,0.0,0.0,0.03699349876899627
183,3731,8.967807129365964,0,100,0.0,0.0,0.03699349876899627
183,3732,8.969482645447878,0,100,0.0,0.0,0.03699349876899627
183,3733,8.971158161529793,0,100,0.0,0.0,0.03699349876899627
183,3734,8.972833677611707,0,100,0.0,0.0,0.03699349876899627
183,3735,8.974509193693622,0,100,0.0,0.0,0.03699349876899627
183,3736,8.976184709775536,0,100,0.0,0.0,0.03699349876899627
183,3737,8.977860225857452,0,100,0.0,0.0,0.03699349876899627
183,3738,8.979535741939365,0,200,0.0,0.0,0.018845326668962936
183,3770,9.033152256560632,2,200,0.01,0.0027466581088489593,0.035721762026734716
183,3778,9.046556385215947,0,200,0.0,0.0,0.018845326668962936
183,3786,9.059960513871264,3,200,0.015,0.005114237753504754,0.043165729115389295
183,3794,9.073364642526581,0,200,0.0,0.0,0.018845326668962936
184,1076,4.534155957171029,0,25,0.0,0.0,0.13319225276039096
184,2429,6.8011292160014225,0,25,0.0,0.0,0.13319225276039096
184,3106,7.935453603457578,1,25,0.04,0.007096233423382075,0.1954406391161776
184,3444,8.501778039144698,0,25,0.0,0.0,0.13319225276039096
184,3613,8.784940256988257,0,25,0.0,0.0,0.13319225276039096
184,3698,8.927359123950994,0,25,0.0,0.0,0.13319225276039096
184,3719,8.9625449616712,0,25,0.0,0.0,0.13319225276039096
184,3721,8.96589599383503,0,100,0.0,0.0,0.03699349876899627
184,3722,8.967571509916944,0,100,0.0,0.0,0.03699349876899627
184,3723,8.96924702599886,0,100,0.0,0.0,0.03699349876899627
184,3724,8.970922542080773,0,100,0.0,0.0,0.03699349876899627
184,3725,8.972598058162689,0,100,0.0,0.0,0.03699349876899627
184,3726,8.974273574244602,0,100,0.0,0.0,0.03699349876899627
184,3727,8.975949090326518,0,100,0.0,0.0,0.03699349876899627
184,3728,8.977624606408432,0,100,0.0,0.0,0.03699349876899627
184,3729,8.979300122490345,0,200,0.0,0.0,0.018845326668962936
184,3761,9.032916637111612,2,200,0.01,0.0027466581088489593,0.035721762026734716
184,3769,9.046320765766929,0,200,0.0,0.0,0.018845326668962936
184,3777,9.059724894422244,3,200,0.015,0.005114237753504754,0.043165729115389295
184,3785,9.073129023077561,0,200,0.0,0.0,0.018845326668962936
185,1067,4.533920337722009,0,25,0.0,0.0,0.13319225276039096
185,2420,6.800893596552404,0,25,0.0,0.0,0.13319225276039096
185,3097,7.935217984008558,1,25,0.04,0.007096233423382075,0.1954406391161776
185,3435,8.501542419695678,0,25,0.0,0.0,0.13319225276039096
185,3604,8.784704637539239,0,25,0.0,0.0,0.13319225276039096
185,3689,8.927123504501976,0,25,0.0,0.0,0.13319225276039096
185,3710,8.96230934222218,0,25,0.0,0.0,0.13319225276039096
185,3712,8.96566037438601,0,100,0.0,0.0,0.03699349876899627
185,3713,8.967335890467925,0,100,0.0,0.0,0.03699349876899627
185,3714,8.96901140654984,0,100,0.0,0.0,0.03699349876899627
185,3715,8.970686922631755,0,100,0.0,0.0,0.03699349876899627
185,3716,8.972362438713668,0,100,0.0,0.0,0.03699349876899627
185,3717,8.974037954795582,0,100,0.0,0.0,0.03699349876899627
185,3718,8.975713470877498,0,100,0.0,0.0,0.03699349876899627
185,3719,8.977388986959411,0,100,0.0,0.0,0.03699349876899627
185,3720,8.979064503041327,0,200,0.0,0.0,0.018845326668962936
185,3752,9.032681017662592,2,200,0.01,0.0027466581088489593,0.035721762026734716
185,3760,9.046085146317909,0,200,0.0,0.0,0.018845326668962936
185,3768,9.059489274973226,3,200,0.015,0.005114237753504754,0.043165729115389295
185,3776,9.072893403628541,0,200,0.0,0.0,0.018845326668962936
186,1058,4.5336847182729905,0,25,0.0,0.0,0.13319225276039096
186,2411,6.800657977103384,0,25,0.0,0.0,0.13319225276039096
186,3088,7.934982364559539,1,25,0.04,0.007096233423382075,0.1954406391161776
186,3426,8.50130680024666,0,25,0.0,0.0,0.13319225276039096
186,3596,8.786144534172134,0,25,0.0,0.0,0.13319225276039096
186,3680,8.926887885052956,0,25,0.0,0.0,0.13319225276039096
186,3701,8.962073722773162,0,25,0.0,0.0,0.13319225276039096
186,3703,8.965424754936992,0,100,0.0,0.0,0.03699349876899627
186,3704,8.967100271018905,0,100,0.0,0.0,0.03699349876899627
186,3705,8.968775787100821,0,100,0.0,0.0,0.03699349876899627
186,3706,8.970451303182735,0,100,0.0,0.0,0.03699349876899627
186,3707,8.972126819264648,0,100,0.0,0.0,0.03699349876899627
186,3708,8.973802335346564,0,100,0.0,0.0,0.03699349876899627
186,3709,8.97547785142848,0,100,0.0,0.0,0.03699349876899627
186,3710,8.977153367510393,0,100,0.0,0.0,0.03699349876899627
186,3711,8.978828883592307,1,200,0.005,0.0008831687058453758,0.02777370469642793
186,3743,9.032445398213573,2,200,0.01,0.0027466581088489593,0.035721762026734716
186,3751,9.04584952686889,0,200,0.0,0.0,0.018845326668962936
186,3759,9.059253655524206,3,200,0.015,0.005114237753504754,0.043165729115389295
186,3767,9.072657784179523,0,200,0.0,0.0,0.018845326668962936
187,1049,4.53344909882397,0,25,0.0,0.0,0.13319225276039096
187,2403,6.80209787373628,0,25,0.0,0.0,0.13319225276039096
187,3079,7.93474674511052,1,25,0.04,0.007096233423382075,0.1954406391161776
187,3418,8.502746696879555,0,25,0.0,0.0,0.13319225276039096
187,3587,8.785908914723114,0,25,0.0,0.0,0.13319225276039096
187,3671,8.926652265603938,0,25,0.0,0.0,0.13319225276039096
187,3692,8.961838103324142,0,25,0.0,0.0,0.13319225276039096
187,3694,8.965189135487972,0,100,0.0,0.0,0.03699349876899627
187,3695,8.966864651569885,0,100,0.0,0.0,0.03699349876899627
187,3696,8.9685401676518,0,100,0.0,0.0,0.03699349876899627
187,3697,8.970215683733716,0,100,0.0,0.0,0.03699349876899627
187,3698,8.97189119981563,0,100,0.0,0.0,0.03699349876899627
187,3699,8.973566715897544,0,100,0.0,0.0,0.03699349876899627
187,3700,8.97524223197946,0,100,0.0,0.0,0.03699349876899627
187,3701,8.976917748061375,0,100,0.0,0.0,0.03699349876899627
187,3702,8.978593264143289,1,200,0.005,0.0008831687058453758,0.02777370469642793
187,3734,9.032209778764553,2,200,0.01,0.0027466581088489593,0.035721762026734716
187,3742,9.04561390741987,0,200,0.0,0.0,0.018845326668962936
187,3750,9.059018036075187,3,200,0.015,0.005114237753504754,0.043165729115389295
187,3758,9.072422164730504,0,200,0.0,0.0,0.018845326668962936
188,1040,4.533213479374951,0,25,0.0,0.0,0.13319225276039096
188,2394,6.80186225428726,0,25,0.0,0.0,0.13319225276039096
188,3070,7.9345111256615,1,25,0.04,0.007096233423382075,0.1954406391161776
188,3409,8.502511077430535,0,25,0.0,0.0,0.13319225276039096
188,3578,8.785673295274094,0,25,0.0,0.0,0.13319225276039096
188,3662,8.926416646154918,0,25,0.0,0.0,0.13319225276039096
188,3684,8.963277999957038,0,25,0.0,0.0,0.13319225276039096
188,3685,8.964953516038953,0,100,0.0,0.0,0.03699349876899627
188,3686,8.966629032120867,0,100,0.0,0.0,0.03699349876899627
188,3687,8.96830454820278,0,100,0.0,0.0,0.03699349876899627
188,3688,8.969980064284696,0,100,0.0,0.0,0.03699349876899627
188,3689,8.971655580366612,0,100,0.0,0.0,0.03699349876899627
188,3690,8.973331096448526,0,100,0.0,0.0,0.03699349876899627
188,3691,8.97500661253044,1,100,0.01,0.001767432044609646,0.0544861967490067
188,3692,8.976682128612353,0,100,0.0,0.0,0.03699349876899627
188,3693,8.978357644694269,1,200,0.005,0.0008831687058453758,0.02777370469642793
188,3725,9.031974159315535,2,200,0.01,0.0027466581088489593,0.035721762026734716
188,3733,9.045378287970852,0,200,0.0,0.0,0.018845326668962936
188,3741,9.058782416626167,3,200,0.015,0.005114237753504754,0.043165729115389295
188,3749,9.072186545281484,0,200,0.0,0.0,0.018845326668962936
189,1032,4.534653376007847,0,25,0.0,0.0,0.13319225276039096
189,2385,6.801626634838241,0,25,0.0,0.0,0.13319225276039096
189,3062,7.935951022294397,1,25,0.04,0.007096233423382075,0.1954406391161776
189,3400,8.502275457981517,0,25,0.0,0.0,0.13319225276039096
189,3569,8.785437675825076,0,25,0.0,0.0,0.13319225276039096
189,3654,8.927856542787813,0,25,0.0,0.0,0.13319225276039096
189,3675,8.96304238050802,0,25,0.0,0.0,0.13319225276039096
189,3677,8.966393412671849,0,100,0.0,0.0,0.03699349876899627
189,3678,8.968068928753762,0,100,0.0,0.0,0.03699349876899627
189,3679,8.969744444835678,0,100,0.0,0.0,0.03699349876899627
189,3680,8.971419960917592,0,100,0.0,0.0,0.03699349876899627
189,3681,8.973095476999505,0,100,0.0,0.0,0.03699349876899627
189,3682,8.974770993081421,0,100,0.0,0.0,0.03699349876899627
189,3683,8.976446509163335,0,100,0.0,0.0,0.03699349876899627
189,3684,8.97812202524525,0,100,0.0,0.0,0.03699349876899627
189,3685,8.979797541327164,0,200,0.0,0.0,0.018845326668962936
189,3717,9.03341405594843,2,200,0.01,0.0027466581088489593,0.035721762026734716
189,3725,9.046818184603747,0,200,0.0,0.0,0.018845326668962936
189,3733,9.060222313259063,3,200,0.015,0.005114237753504754,0.043165729115389295
189,3741,9.07362644191438,0,200,0.0,0.0,0.018845326668962936
190,1023,4.5344177565588275,0,25,0.0,0.0,0.13319225276039096
190,2376,6.801391015389222,0,25,0.0,0.0,0.13319225276039096
190,3053,7.935715402845377,1,25,0.04,0.007096233423382075,0.1954406391161776
190,3391,8.502039838532497,0,25,0.0,0.0,0.13319225276039096
190,3560,8.785202056376056,0,25,0.0,0.0,0.13319225276039096
190,3645,8.927620923338793,0,25,0.0,0.0,0.13319225276039096
190,3666,8.962806761059,0,25,0.0,0.0,0.13319225276039096
190,3668,8.966157793222829,0,100,0.0,0.0,0.03699349876899627
190,3669,8.967833309304742,0,100,0.0,0.0,0.03699349876899627
190,3670,8.969508825386658,0,100,0.0,0.0,0.03699349876899627
190,3671,8.971184341468572,0,100,0.0,0.0,0.03699349876899627
190,3672,8.972859857550487,0,100,0.0,0.0,0.03699349876899627
190,3673,8.974535373632401,0,100,0.0,0.0,0.03699349876899627
190,3674,8.976210889714316,0,100,0.0,0.0,0.03699349876899627
190,3675,8.97788640579623,0,100,0.0,0.0,0.03699349876899627
190,3676,8.979561921878146,0,200,0.0,0.0,0.018845326668962936
190,3708,9.03317843649941,2,200,0.01,0.0027466581088489593,0.035721762026734716
190,3716,9.046582565154727,0,200,0.0,0.0,0.018845326668962936
190,3724,9.059986693810044,3,200,0.015,0.005114237753504754,0.043165729115389295
190,3732,9.07339082246536,0,200,0.0,0.0,0.018845326668962936
191,1014,4.534182137109808,0,25,0.0,0.0,0.13319225276039096
191,2367,6.801155395940203,0,25,0.0,0.0,0.13319225276039096
191,3044,7.9354797833963575,1,25,0.04,0.007096233423382075,0.1954406391161776
191,3382,8.501804219083478,0,25,0.0,0.0,0.13319225276039096
191,3551,8.784966436927037,0,25,0.0,0.0,0.13319225276039096
191,3636,8.927385303889775,0,25,0.0,0.0,0.13319225276039096
191,3657,8.962571141609981,0,25,0.0,0.0,0.13319225276039096
191,3659,8.965922173773809,0,100,0.0,0.0,0.03699349876899627
191,3660,8.967597689855724,0,100,0.0,0.0,0.03699349876899627
191,3661,8.96927320593764,0,100,0.0,0.0,0.03699349876899627
191,3662,8.970948722019553,0,100,0.0,0.0,0.03699349876899627
191,3663,8.972624238101467,0,100,0.0,0.0,0.03699349876899627
191,3664,8.974299754183383,0,100,0.0,0.0,0.03699349876899627
191,3665,8.975975270265298,0,100,0.0,0.0,0.03699349876899627
191,3666,8.977650786347212,0,100,0.0,0.0,0.03699349876899627
191,3667,8.979326302429126,0,200,0.0,0.0,0.018845326668962936
191,3699,9.032942817050392,2,200,0.01,0.0027466581088489593,0.035721762026734716
191,3707,9.046346945705707,0,200,0.0,0.0,0.018845326668962936
191,3715,9.059751074361024,3,200,0.015,0.005114237753504754,0.043165729115389295
191,3723,9.073155203016341,0,200,0.0,0.0,0.018845326668962936
192,1005,4.533946517660789,0,25,0.0,0.0,0.13319225276039096
192,2358,6.800919776491184,0,25,0.0,0.0,0.13319225276039096
192,3035,7.935244163947338,1,25,0.04,0.007096233423382075,0.1954406391161776
192,3373,8.501568599634458,0,25,0.0,0.0,0.13319225276039096
192,3542,8.784730817478017,0,25,0.0,0.0,0.13319225276039096
192,3627,8.927149684440757,0,25,0.0,0.0,0.13319225276039096
192,3648,8.962335522160961,0,25,0.0,0.0,0.13319225276039096
192,3650,8.96568655432479,0,100,0.0,0.0,0.03699349876899627
192,3651,8.967362070406704,0,100,0.0,0.0,0.03699349876899627
192,3652,8.96903758648862,0,100,0.0,0.0,0.03699349876899627
192,3653,8.970713102570535,0,100,0.0,0.0,0.03699349876899627
192,3654,8.972388618652449,0,100,0.0,0.0,0.03699349876899627
192,3655,8.974064134734363,0,100,0.0,0.0,0.03699349876899627
192,3656,8.975739650816276,0,100,0.0,0.0,0.03699349876899627
192,3657,8.977415166898192,0,100,0.0,0.0,0.03699349876899627
192,3658,8.979090682980107,0,200,0.0,0.0,0.018845326668962936
192,3690,9.032707197601372,2,200,0.01,0.0027466581088489593,0.035721762026734716
192,3698,9.046111326256689,0,200,0.0,0.0,0.018845326668962936
192,3706,9.059515454912006,3,200,0.015,0.005114237753504754,0.043165729115389295
192,3714,9.072919583567323,0,200,0.0,0.0,0.018845326668962936
193,996,4.533710898211769,0,25,0.0,0.0,0.13319225276039096
193,2349,6.800684157042165,0,25,0.0,0.0,0.13319225276039096
193,3026,7.935008544498319,1,25,0.04,0.007096233423382075,0.1954406391161776
193,3364,8.501332980185438,0,25,0.0,0.0,0.13319225276039096
193,3534,8.786170714110913,0,25,0.0,0.0,0.13319225276039096
193,3618,8.926914064991736,0,25,0.0,0.0,0.13319225276039096
193,3639,8.962099902711941,0,25,0.0,0.0,0.13319225276039096
193,3641,8.965450934875772,0,100,0.0,0.0,0.03699349876899627
193,3642,8.967126450957686,0,100,0.0,0.0,0.03699349876899627
193,3643,8.9688019670396,0,100,0.0,0.0,0.03699349876899627
193,3644,8.970477483121513,0,100,0.0,0.0,0.03699349876899627
193,3645,8.972152999203429,0,100,0.0,0.0,0.03699349876899627
193,3646,8.973828515285344,0,100,0.0,0.0,0.03699349876899627
193,3647,8.975504031367258,0,100,0.0,0.0,0.03699349876899627
193,3648,8.977179547449172,0,100,0.0,0.0,0.03699349876899627
193,3649,8.978855063531087,1,200,0.005,0.0008831687058453758,0.02777370469642793
193,3681,9.032471578152354,2,200,0.01,0.0027466581088489593,0.035721762026734716
193,3689,9.04587570680767,0,200,0.0,0.0,0.018845326668962936
193,3697,9.059279835462986,3,200,0.015,0.005114237753504754,0.043165729115389295
193,3705,9.072683964118301,0,200,0.0,0.0,0.018845326668962936
194,987,4.533475278762751,0,25,0.0,0.0,0.13319225276039096
194,2341,6.80212405367506,0,25,0.0,0.0,0.13319225276039096
194,3017,7.9347729250493,1,25,0.04,0.007096233423382075,0.1954406391161776
194,3356,8.502772876818334,0,25,0.0,0.0,0.13319225276039096
194,3525,8.785935094661895,0,25,0.0,0.0,0.13319225276039096
194,3609,8.926678445542716,0,25,0.0,0.0,0.13319225276039096
194,3630,8.961864283262923,0,25,0.0,0.0,0.13319225276039096
194,3632,8.965215315426752,0,100,0.0,0.0,0.03699349876899627
194,3633,8.966890831508666,0,100,0.0,0.0,0.03699349876899627
194,3634,8.968566347590581,0,100,0.0,0.0,0.03699349876899627
194,3635,8.970241863672495,0,100,0.0,0.0,0.03699349876899627
194,3636,8.97191737975441,0,100,0.0,0.0,0.03699349876899627
194,3637,8.973592895836324,0,100,0.0,0.0,0.03699349876899627
194,3638,8.97526841191824,0,100,0.0,0.0,0.03699349876899627
194,3639,8.976943928000154,0,100,0.0,0.0,0.03699349876899627
194,3640,8.978619444082069,1,200,0.005,0.0008831687058453758,0.02777370469642793
194,3672,9.032235958703334,2,200,0.01,0.0027466581088489593,0.035721762026734716
194,3680,9.04564008735865,0,200,0.0,0.0,0.018845326668962936
194,3688,9.059044216013968,3,200,0.015,0.005114237753504754,0.043165729115389295
194,3696,9.072448344669283,0,200,0.0,0.0,0.018845326668962936
195,978,4.533239659313731,0,25,0.0,0.0,0.13319225276039096
195,2332,6.80188843422604,0,25,0.0,0.0,0.13319225276039096
195,3008,7.93453730560028,1,25,0.04,0.007096233423382075,0.1954406391161776
195,3347,8.502537257369315,0,25,0.0,0.0,0.13319225276039096
195,3516,8.785699475212875,0,25,0.0,0.0,0.13319225276039096
195,3600,8.926442826093698,0,25,0.0,0.0,0.13319225276039096
195,3622,8.963304179895818,0,25,0.0,0.0,0.13319225276039096
195,3623,8.964979695977732,0,100,0.0,0.0,0.03699349876899627
195,3624,8.966655212059647,0,100,0.0,0.0,0.03699349876899627
195,3625,8.968330728141561,0,100,0.0,0.0,0.03699349876899627
195,3626,8.970006244223477,0,100,0.0,0.0,0.03699349876899627
195,3627,8.97168176030539,0,100,0.0,0.0,0.03699349876899627
195,3628,8.973357276387306,0,100,0.0,0.0,0.03699349876899627
195,3629,8.97503279246922,0,100,0.0,0.0,0.03699349876899627
195,3630,8.976708308551135,0,100,0.0,0.0,0.03699349876899627
195,3631,8.978383824633049,1,200,0.005,0.0008831687058453758,0.02777370469642793
195,3663,9.032000339254315,2,200,0.01,0.0027466581088489593,0.035721762026734716
195,3671,9.04540446790963,0,200,0.0,0.0,0.018845326668962936
195,3679,9.058808596564948,3,200,0.015,0.005114237753504754,0.043165729115389295
195,3687,9.072212725220265,0,200,0.0,0.0,0.018845326668962936
196,970,4.534679555946627,0,25,0.0,0.0,0.13319225276039096
196,2323,6.801652814777022,0,25,0.0,0.0,0.13319225276039096
196,3000,7.935977202233176,1,25,0.04,0.007096233423382075,0.1954406391161776
196,3338,8.502301637920297,0,25,0.0,0.0,0.13319225276039096
196,3507,8.785463855763856,0,25,0.0,0.0,0.13319225276039096
196,3592,8.927882722726594,0,25,0.0,0.0,0.13319225276039096
196,3613,8.9630685604468,0,25,0.0,0.0,0.13319225276039096
196,3615,8.966419592610627,0,100,0.0,0.0,0.03699349876899627
196,3616,8.968095108692543,0,100,0.0,0.0,0.03699349876899627
196,3617,8.969770624774458,0,100,0.0,0.0,0.03699349876899627
196,3618,8.971446140856372,0,100,0.0,0.0,0.03699349876899627
196,3619,8.973121656938286,0,100,0.0,0.0,0.03699349876899627
196,3620,8.9747971730202,0,100,0.0,0.0,0.03699349876899627
196,3621,8.976472689102115,0,100,0.0,0.0,0.03699349876899627
196,3622,8.97814820518403,0,100,0.0,0.0,0.03699349876899627
196,3623,8.979823721265944,0,200,0.0,0.0,0.018845326668962936
196,3655,9.033440235887209,2,200,0.01,0.0027466581088489593,0.035721762026734716
196,3663,9.046844364542526,0,200,0.0,0.0,0.018845326668962936
196,3671,9.060248493197843,3,200,0.015,0.005114237753504754,0.043165729115389295
196,3679,9.07365262185316,0,200,0.0,0.0,0.018845326668962936
197,961,4.534443936497608,0,25,0.0,0.0,0.13319225276039096
197,2314,6.801417195328002,0,25,0.0,0.0,0.13319225276039096
197,2991,7.935741582784156,1,25,0.04,0.007096233423382075,0.1954406391161776
197,3329,8.502066018471275,0,25,0.0,0.0,0.13319225276039096
197,3498,8.785228236314836,0,25,0.0,0.0,0.13319225276039096
197,3583,8.927647103277573,0,25,0.0,0.0,0.13319225276039096
197,3604,8.96283294099778,0,25,0.0,0.0,0.13319225276039096
197,3606,8.966183973161609,0,100,0.0,0.0,0.03699349876899627
197,3607,8.967859489243523,0,100,0.0,0.0,0.03699349876899627
197,3608,8.969535005325437,0,100,0.0,0.0,0.03699349876899627
197,3609,8.971210521407352,0,100,0.0,0.0,0.03699349876899627
197,3610,8.972886037489268,0,100,0.0,0.0,0.03699349876899627
197,3611,8.974561553571181,0,100,0.0,0.0,0.03699349876899627
197,3612,8.976237069653095,0,100,0.0,0.0,0.03699349876899627
197,3613,8.97791258573501,0,100,0.0,0.0,0.03699349876899627
197,3614,8.979588101816926,0,200,0.0,0.0,0.018845326668962936
197,3646,9.03320461643819,2,200,0.01,0.0027466581088489593,0.035721762026734716
197,3654,9.046608745093508,0,200,0.0,0.0,0.018845326668962936
197,3662,9.060012873748825,3,200,0.015,0.005114237753504754,0.043165729115389295
197,3670,9.07341700240414,0,200,0.0,0.0,0.018845326668962936
198,952,4.534208317048588,0,25,0.0,0.0,0.13319225276039096
198,2305,6.801181575878982,0,25,0.0,0.0,0.13319225276039096
198,2982,7.935505963335137,1,25,0.04,0.007096233423382075,0.1954406391161776
198,3320,8.501830399022257,0,25,0.0,0.0,0.13319225276039096
198,3489,8.784992616865818,0,25,0.0,0.0,0.13319225276039096
198,3574,8.927411483828553,0,25,0.0,0.0,0.13319225276039096
198,3595,8.96259732154876,0,25,0.0,0.0,0.13319225276039096
198,3597,8.965948353712589,0,100,0.0,0.0,0.03699349876899627
198,3598,8.967623869794505,0,100,0.0,0.0,0.03699349876899627
198,3599,8.969299385876418,0,100,0.0,0.0,0.03699349876899627
198,3600,8.970974901958332,0,100,0.0,0.0,0.03699349876899627
198,3601,8.972650418040248,0,100,0.0,0.0,0.03699349876899627
198,3602,8.974325934122163,0,100,0.0,0.0,0.03699349876899627
198,3603,8.976001450204077,0,100,0.0,0.0,0.03699349876899627
198,3604,8.97767696628599,0,100,0.0,0.0,0.03699349876899627
198,3605,8.979352482367906,0,200,0.0,0.0,0.018845326668962936
198,3637,9.032968996989172,2,200,0.01,0.0027466581088489593,0.035721762026734716
198,3645,9.046373125644488,0,200,0.0,0.0,0.018845326668962936
198,3653,9.059777254299805,3,200,0.015,0.005114237753504754,0.043165729115389295
198,3661,9.07318138295512,0,200,0.0,0.0,0.018845326668962936
199,943,4.53397269759957,0,25,0.0,0.0,0.13319225276039096
199,2296,6.800945956429963,0,25,0.0,0.0,0.13319225276039096
199,2973,7.935270343886119,0,25,0.0,0.0,0.13319225276039096
199,3311,8.501594779573239,0,25,0.0,0.0,0.13319225276039096
199,3480,8.784756997416798,0,25,0.0,0.0,0.13319225276039096
199,3565,8.927175864379535,0,25,0.0,0.0,0.13319225276039096
199,3586,8.962361702099741,0,25,0.0,0.0,0.13319225276039096
199,3588,8.96571273426357,0,100,0.0,0.0,0.03699349876899627
199,3589,8.967388250345484,0,100,0.0,0.0,0.03699349876899627
199,3590,8.9690637664274,0,100,0.0,0.0,0.03699349876899627
199,3591,8.970739282509314,0,100,0.0,0.0,0.03699349876899627
199,3592,8.97241479859123,0,100,0.0,0.0,0.03699349876899627
199,3593,8.974090314673143,0,100,0.0,0.0,0.03699349876899627
199,3594,8.975765830755059,0,100,0.0,0.0,0.03699349876899627
199,3595,8.977441346836972,0,100,0.0,0.0,0.03699349876899627
199,3596,8.979116862918886,0,200,0.0,0.0,0.018845326668962936
199,3628,9.032733377540152,2,200,0.01,0.0027466581088489593,0.035721762026734716
199,3636,9.04613750619547,0,200,0.0,0.0,0.018845326668962936
199,3644,9.059541634850785,3,200,0.015,0.005114237753504754,0.043165729115389295
199,3652,9.072945763506102,1,200,0.005,0.0008831687058453758,0.02777370469642793
200,934,4.5337370781505495,0,25,0.0,0.0,0.13319225276039096
200,2287,6.800710336980944,0,25,0.0,0.0,0.13319225276039096
200,2964,7.935034724437099,0,25,0.0,0.0,0.13319225276039096
200,3302,8.501359160124219,0,25,0.0,0.0,0.13319225276039096
200,3472,8.786196894049693,0,25,0.0,0.0,0.13319225276039096
200,3556,8.926940244930517,0,25,0.0,0.0,0.13319225276039096
200,3577,8.962126082650721,0,25,0.0,0.0,0.13319225276039096
200,3579,8.96547711481455,0,100,0.0,0.0,0.03699349876899627
200,3580,8.967152630896466,0,100,0.0,0.0,0.03699349876899627
200,3581,8.96882814697838,0,100,0.0,0.0,0.03699349876899627
200,3582,8.970503663060295,0,100,0.0,0.0,0.03699349876899627
200,3583,8.97217917914221,0,100,0.0,0.0,0.03699349876899627
200,3584,8.973854695224123,0,100,0.0,0.0,0.03699349876899627
200,3585,8.975530211306038,0,100,0.0,0.0,0.03699349876899627
200,3586,8.977205727387952,0,100,0.0,0.0,0.03699349876899627
200,3587,8.978881243469868,1,200,0.005,0.0008831687058453758,0.02777370469642793
200,3619,9.032497758091132,2,200,0.01,0.0027466581088489593,0.035721762026734716
200,3627,9.04590188674645,0,200,0.0,0.0,0.018845326668962936
